SNo,ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
5645,05/10/2021,Karnataka,India,1973683,19372,1383285
5646,05/11/2021,Karnataka,India,2013193,19852,1405869
5647,05/12/2021,Karnataka,India,2053191,20368,1440621
5648,05/13/2021,Karnataka,India,2088488,20712,1474678
5649,05/14/2021,Karnataka,India,2130267,21085,1510557
5650,05/15/2021,Karnataka,India,2171931,21434,1544982
5651,05/16/2021,Karnataka,India,2203462,21837,1581457
5652,05/17/2021,Karnataka,India,2242065,22313,1616092
5653,05/18/2021,Karnataka,India,2272374,22838,1674487
5654,05/19/2021,Karnataka,India,2306655,23306,1724438
5655,05/20/2021,Karnataka,India,2335524,23854,1776695
5656,05/21/2021,Karnataka,India,2367742,24207,1829276
5657,05/22/2021,Karnataka,India,2398925,24658,1891042
5658,05/23/2021,Karnataka,India,2424904,25282,1926615
5659,05/24/2021,Karnataka,India,2450215,25811,1983948
5660,05/25/2021,Karnataka,India,2472973,26399,2022172
5661,05/26/2021,Karnataka,India,2499784,26929,2062910
5662,05/27/2021,Karnataka,India,2523998,27405,2094369
5663,05/28/2021,Karnataka,India,2546821,27806,2146621
5664,05/29/2021,Karnataka,India,2567449,28298,2189064
5665,06/10/2020,Kerala,India,2096,16,848
5666,06/11/2020,Kerala,India,2244,18,968
5667,06/12/2020,Kerala,India,2244,18,968
5668,06/13/2020,Kerala,India,2322,19,1000
5669,06/14/2020,Kerala,India,2407,19,1046
5670,06/15/2020,Kerala,India,2543,20,1175
5671,06/16/2020,Kerala,India,2622,20,1236
5672,06/17/2020,Kerala,India,2697,20,1326
5673,06/18/2020,Kerala,India,2794,21,1415
5674,06/19/2020,Kerala,India,2912,21,1511
5675,06/20/2020,Kerala,India,3039,21,1568
5676,06/21/2020,Kerala,India,3172,21,1661
5677,06/22/2020,Kerala,India,3310,21,1749
5678,06/23/2020,Kerala,India,3451,22,1809
5679,06/24/2020,Kerala,India,3603,22,1888
5680,06/25/2020,Kerala,India,3726,22,1943
5681,06/26/2020,Kerala,India,3876,22,2008
5682,06/27/2020,Kerala,India,4071,22,2110
5683,06/28/2020,Kerala,India,4189,22,2152
5684,06/29/2020,Kerala,India,4189,22,2152
5685,06/30/2020,Kerala,India,4442,24,2306
5686,07/01/2020,Kerala,India,4593,24,2439
5687,07/02/2020,Kerala,India,4753,25,2640
5688,07/03/2020,Kerala,India,4964,25,2841
5689,07/04/2020,Kerala,India,5204,25,3048
5690,07/05/2020,Kerala,India,5429,25,3174
5691,07/06/2020,Kerala,India,5622,27,3341
5692,07/07/2020,Kerala,India,5894,27,3452
5693,07/08/2020,Kerala,India,6195,27,3559
5694,07/09/2020,Kerala,India,6534,27,3708
5695,07/10/2020,Kerala,India,6950,27,3820
5696,07/11/2020,Kerala,India,7438,29,3963
5697,07/12/2020,Kerala,India,7873,31,4095
5698,07/13/2020,Kerala,India,8322,33,4257
5699,07/14/2020,Kerala,India,8930,34,4438
5700,07/15/2020,Kerala,India,9553,35,4634
5701,07/16/2020,Kerala,India,10275,37,4862
5702,07/17/2020,Kerala,India,11066,38,4995
5703,07/18/2020,Kerala,India,11659,40,5199
5704,07/19/2020,Kerala,India,12480,42,5371
5705,07/20/2020,Kerala,India,13274,43,5616
5706,07/21/2020,Kerala,India,13994,44,5890
5707,07/22/2020,Kerala,India,15032,45,6162
5708,07/23/2020,Kerala,India,16110,50,6594
5709,07/24/2020,Kerala,India,16995,54,7562
5710,07/25/2020,Kerala,India,18098,59,8611
5711,07/26/2020,Kerala,India,19025,61,9300
5712,07/27/2020,Kerala,India,19727,63,10045
5713,07/28/2020,Kerala,India,19727,63,10045
5714,07/29/2020,Kerala,India,21797,68,11365
5715,07/30/2020,Kerala,India,21797,68,11365
5716,07/31/2020,Kerala,India,23613,73,13023
5717,08/01/2020,Kerala,India,24742,81,13775
5718,08/02/2020,Kerala,India,25911,82,14463
5719,08/03/2020,Kerala,India,26873,84,15278
5720,08/04/2020,Kerala,India,27956,87,16299
5721,08/05/2020,Kerala,India,29151,94,17533
5722,08/06/2020,Kerala,India,30449,97,18333
5723,08/07/2020,Kerala,India,31700,102,19147
5724,08/08/2020,Kerala,India,33120,106,20862
5725,08/09/2020,Kerala,India,34331,108,21832
5726,08/10/2020,Kerala,India,35515,115,22616
5727,08/11/2020,Kerala,India,36932,120,24042
5728,08/12/2020,Kerala,India,38144,126,24922
5729,08/13/2020,Kerala,India,39708,129,25688
5730,08/14/2020,Kerala,India,41277,139,26992
5731,08/15/2020,Kerala,India,42885,146,27795
5732,08/16/2020,Kerala,India,44415,156,28894
5733,08/17/2020,Kerala,India,46140,169,30025
5734,08/18/2020,Kerala,India,47898,175,31390
5735,08/19/2020,Kerala,India,50231,182,32607
5736,08/20/2020,Kerala,India,52199,191,33824
5737,08/21/2020,Kerala,India,54182,203,35243
5738,08/22/2020,Kerala,India,56354,218,36535
5739,08/23/2020,Kerala,India,58262,223,37645
5740,08/24/2020,Kerala,India,59504,234,38883
5741,08/25/2020,Kerala,India,61879,244,40339
5742,08/26/2020,Kerala,India,64355,257,41690
5743,08/27/2020,Kerala,India,66761,267,43757
5744,08/28/2020,Kerala,India,69304,274,45854
5745,08/29/2020,Kerala,India,71701,280,48079
5746,08/30/2020,Kerala,India,73855,287,49849
5747,08/31/2020,Kerala,India,75385,294,51538
5748,09/01/2020,Kerala,India,76525,298,53649
5749,09/02/2020,Kerala,India,78072,305,55778
5750,09/03/2020,Kerala,India,79625,315,57728
5751,09/04/2020,Kerala,India,82104,326,60444
5752,09/05/2020,Kerala,India,84759,337,62555
5753,09/06/2020,Kerala,India,87841,347,64751
5754,09/07/2020,Kerala,India,89489,359,66997
5755,09/08/2020,Kerala,India,92515,372,68863
5756,09/09/2020,Kerala,India,95917,384,70917
5757,09/10/2020,Kerala,India,99266,396,72578
5758,09/11/2020,Kerala,India,102254,410,73900
5759,09/12/2020,Kerala,India,105139,425,75844
5760,09/13/2020,Kerala,India,108278,439,77699
5761,09/14/2020,Kerala,India,108278,439,77699
5762,09/15/2020,Kerala,India,114033,466,82341
5763,09/16/2020,Kerala,India,117863,480,84608
5764,09/17/2020,Kerala,India,122214,489,87345
5765,09/18/2020,Kerala,India,126381,501,90085
5766,09/19/2020,Kerala,India,131005,519,92951
5767,09/20/2020,Kerala,India,135721,535,95702
5768,09/21/2020,Kerala,India,138631,553,98724
5769,09/22/2020,Kerala,India,142756,572,101731
5770,09/23/2020,Kerala,India,148132,592,104682
5771,09/24/2020,Kerala,India,154456,613,107850
5772,09/25/2020,Kerala,India,160933,635,111331
5773,09/26/2020,Kerala,India,167939,656,114530
5774,09/27/2020,Kerala,India,175384,677,117921
5775,09/28/2020,Kerala,India,179922,697,121268
5776,09/29/2020,Kerala,India,187276,719,124688
5777,09/30/2020,Kerala,India,196106,742,128224
5778,10/01/2020,Kerala,India,204241,771,131052
5779,10/02/2020,Kerala,India,213499,791,135144
5780,10/03/2020,Kerala,India,221333,813,139620
5781,10/04/2020,Kerala,India,229886,836,144471
5782,10/05/2020,Kerala,India,234928,859,149111
5783,10/06/2020,Kerala,India,242799,884,154092
5784,10/07/2020,Kerala,India,253405,906,160253
5785,10/08/2020,Kerala,India,258850,930,167256
5786,10/09/2020,Kerala,India,268100,955,175304
5787,10/10/2020,Kerala,India,279855,978,182874
5788,10/11/2020,Kerala,India,289202,1003,191798
5789,10/12/2020,Kerala,India,295132,1025,199634
5790,10/13/2020,Kerala,India,303896,1046,207357
5791,10/14/2020,Kerala,India,310140,1066,215149
5792,10/15/2020,Kerala,India,317929,1089,222231
5793,10/16/2020,Kerala,India,325212,1113,228998
5794,10/17/2020,Kerala,India,334228,1139,236989
5795,10/18/2020,Kerala,India,341859,1161,245399
5796,10/19/2020,Kerala,India,346881,1182,252868
5797,10/20/2020,Kerala,India,353472,1206,260243
5798,10/21/2020,Kerala,India,361841,1232,267082
5799,10/22/2020,Kerala,India,369323,1255,274675
5800,10/23/2020,Kerala,India,377834,1281,280793
5801,10/24/2020,Kerala,India,386087,1306,287261
5802,10/25/2020,Kerala,India,392930,1332,294910
5803,10/26/2020,Kerala,India,397217,1352,302017
5804,10/27/2020,Kerala,India,402674,1376,309032
5805,10/28/2020,Kerala,India,411464,1403,316692
5806,10/29/2020,Kerala,India,418484,1429,325166
5807,10/30/2020,Kerala,India,425122,1457,332994
5808,10/31/2020,Kerala,India,433105,1484,340324
5809,11/01/2020,Kerala,India,440130,1512,348835
5810,11/02/2020,Kerala,India,444268,1533,355943
5811,11/03/2020,Kerala,India,451130,1559,364745
5812,11/04/2020,Kerala,India,459646,1587,372951
5813,11/05/2020,Kerala,India,466466,1613,380650
5814,11/06/2020,Kerala,India,473468,1640,388504
5815,11/07/2020,Kerala,India,480669,1668,395624
5816,11/08/2020,Kerala,India,486109,1692,402477
5817,11/09/2020,Kerala,India,489702,1714,408460
5818,11/10/2020,Kerala,India,495712,1742,415158
5819,11/11/2020,Kerala,India,502719,1771,422410
5820,11/12/2020,Kerala,India,508256,1796,428529
5821,11/13/2020,Kerala,India,514060,1822,434730
5822,11/14/2020,Kerala,India,520417,1848,441523
5823,11/15/2020,Kerala,India,524998,1869,448207
5824,11/16/2020,Kerala,India,527708,1888,454774
5825,11/17/2020,Kerala,India,533500,1915,461394
5826,11/18/2020,Kerala,India,539919,1943,468460
5827,11/19/2020,Kerala,India,545641,1969,475320
5828,11/20/2020,Kerala,India,551669,1997,481718
5829,11/21/2020,Kerala,India,557441,2022,488437
5830,11/22/2020,Kerala,India,562695,2049,494664
5831,11/23/2020,Kerala,India,566452,2071,500089
5832,11/24/2020,Kerala,India,571872,2095,505238
5833,11/25/2020,Kerala,India,578363,2121,511008
5834,11/26/2020,Kerala,India,583741,2148,516978
5835,11/27/2020,Kerala,India,587707,2171,521522
5836,11/28/2020,Kerala,India,593957,2196,526797
5837,11/29/2020,Kerala,India,599600,2223,532658
5838,11/30/2020,Kerala,India,602982,2244,538713
5839,12/01/2020,Kerala,India,608357,2270,544864
5840,12/02/2020,Kerala,India,614673,2298,550788
5841,12/03/2020,Kerala,India,620049,2329,556378
5842,12/04/2020,Kerala,India,625767,2358,561874
5843,12/05/2020,Kerala,India,631615,2390,567694
5844,12/06/2020,Kerala,India,636392,2418,572911
5845,12/07/2020,Kerala,India,639664,2441,577616
5846,12/08/2020,Kerala,India,644696,2472,582351
5847,12/09/2020,Kerala,India,649571,2507,586998
5848,12/10/2020,Kerala,India,654041,2533,591845
5849,12/11/2020,Kerala,India,658683,2562,596593
5850,12/12/2020,Kerala,India,664632,2594,601861
5851,12/13/2020,Kerala,India,669330,2623,607119
5852,12/14/2020,Kerala,India,672037,2647,611600
5853,12/15/2020,Kerala,India,677255,2680,616666
5854,12/16/2020,Kerala,India,683440,2707,622394
5855,12/17/2020,Kerala,India,688409,2734,627364
5856,12/18/2020,Kerala,India,693865,2757,632065
5857,12/19/2020,Kerala,India,700158,2786,636814
5858,12/20/2020,Kerala,India,705869,2816,641285
5859,12/21/2020,Kerala,India,709292,2843,645779
5860,12/22/2020,Kerala,India,715341,2870,650836
5861,12/23/2020,Kerala,India,721510,2892,655644
5862,12/24/2020,Kerala,India,726687,2914,660445
5863,12/25/2020,Kerala,India,732084,2930,664951
5864,12/26/2020,Kerala,India,735611,2951,668733
5865,12/27/2020,Kerala,India,740516,2976,672196
5866,12/28/2020,Kerala,India,743563,2990,676368
5867,12/29/2020,Kerala,India,749450,3014,681397
5868,12/30/2020,Kerala,India,755718,3042,687104
5869,12/31/2020,Kerala,India,755718,3042,687104
5870,01/01/2021,Kerala,India,760933,3072,692480
5871,01/02/2021,Kerala,India,771252,3116,702576
5872,01/03/2021,Kerala,India,775852,3141,707244
5873,01/04/2021,Kerala,India,778873,3160,712389
5874,01/05/2021,Kerala,India,784488,3184,717311
5875,01/06/2021,Kerala,India,790882,3209,722421
5876,01/07/2021,Kerala,India,795933,3234,728060
5877,01/08/2021,Kerala,India,795933,3234,728060
5878,01/09/2021,Kerala,India,806603,3279,738808
5879,01/10/2021,Kerala,India,811148,3302,743467
5880,01/11/2021,Kerala,India,814258,3322,747389
5881,01/12/2021,Kerala,India,819765,3347,751659
5882,01/13/2021,Kerala,India,825769,3373,756817
5883,01/14/2021,Kerala,India,831259,3392,761154
5884,01/15/2021,Kerala,India,836883,3415,765757
5885,01/16/2021,Kerala,India,842843,3442,770768
5886,01/17/2021,Kerala,India,847848,3463,775176
5887,01/18/2021,Kerala,India,851194,3480,779097
5888,01/19/2021,Kerala,India,857380,3506,783393
5889,01/20/2021,Kerala,India,864195,3524,790757
5890,01/21/2021,Kerala,India,870529,3545,796986
5891,01/22/2021,Kerala,India,877282,3564,803094
5892,01/23/2021,Kerala,India,884242,3587,808377
5893,01/24/2021,Kerala,India,890278,3607,813550
5894,01/25/2021,Kerala,India,893639,3624,819156
5895,01/26/2021,Kerala,India,899932,3643,824446
5896,01/27/2021,Kerala,India,905591,3663,829452
5897,01/28/2021,Kerala,India,911362,3682,835046
5898,01/29/2021,Kerala,India,917630,3704,841444
5899,01/30/2021,Kerala,India,923912,3722,848476
5900,01/31/2021,Kerala,India,929178,3743,854206
5901,02/01/2021,Kerala,India,932637,3760,859421
5902,02/02/2021,Kerala,India,938353,3776,865168
5903,02/03/2021,Kerala,India,944709,3796,871548
5904,02/04/2021,Kerala,India,950811,3813,877889
5905,02/05/2021,Kerala,India,956421,3832,884542
5906,02/06/2021,Kerala,India,962363,3848,890720
5907,02/07/2021,Kerala,India,968438,3867,896668
5908,02/08/2021,Kerala,India,972180,3883,902627
5909,02/09/2021,Kerala,India,977394,3902,909102
5910,02/10/2021,Kerala,India,983374,3920,914847
5911,02/11/2021,Kerala,India,988655,3936,920539
5912,02/12/2021,Kerala,India,994052,3954,925871
5913,02/13/2021,Kerala,India,999523,3970,931706
5914,02/14/2021,Kerala,India,1004135,3985,936398
5915,02/15/2021,Kerala,India,1007019,3998,941471
5916,02/16/2021,Kerala,India,1011956,4016,946910
5917,02/17/2021,Kerala,India,1016848,4032,951742
5918,02/18/2021,Kerala,India,1021432,4046,956935
5919,02/19/2021,Kerala,India,1025937,4061,961789
5920,02/20/2021,Kerala,India,1030587,4074,967630
5921,02/21/2021,Kerala,India,1034657,4089,971975
5922,02/22/2021,Kerala,India,1036869,4105,977012
5923,02/23/2021,Kerala,India,1040903,4119,981835
5924,02/24/2021,Kerala,India,1045009,4136,987720
5925,02/25/2021,Kerala,India,1048686,4150,992372
5926,02/26/2021,Kerala,India,1052357,4164,996514
5927,02/27/2021,Kerala,India,1056149,4182,1001164
5928,02/28/2021,Kerala,India,1059403,4197,1005497
5929,03/01/2021,Kerala,India,1061341,4210,1008972
5930,03/02/2021,Kerala,India,1064279,4226,1012484
5931,03/03/2021,Kerala,India,1067044,4241,1016515
5932,03/04/2021,Kerala,India,1069660,4255,1020671
5933,03/05/2021,Kerala,India,1072436,4271,1024309
5934,03/06/2021,Kerala,India,1075227,4287,1027826
5935,03/07/2021,Kerala,India,1077327,4300,1031865
5936,03/08/2021,Kerala,India,1078739,4312,1034895
5937,03/09/2021,Kerala,India,1081055,4328,1039281
5938,03/10/2021,Kerala,India,1083530,4342,1043473
5939,03/11/2021,Kerala,India,1085663,4355,1047226
5940,03/12/2021,Kerala,India,1087443,4369,1050603
5941,03/13/2021,Kerala,India,1089478,4381,1053859
5942,03/14/2021,Kerala,India,1091270,4396,1057097
5943,03/15/2021,Kerala,India,1092324,4407,1060560
5944,03/16/2021,Kerala,India,1094294,4422,1063444
5945,03/17/2021,Kerala,India,1096392,4435,1066259
5946,03/18/2021,Kerala,India,1098291,4450,1068378
5947,03/19/2021,Kerala,India,1100275,4467,1070343
5948,03/20/2021,Kerala,India,1102353,4482,1072554
5949,03/21/2021,Kerala,India,1104228,4495,1074805
5950,03/22/2021,Kerala,India,1105467,4507,1076571
5951,03/23/2021,Kerala,India,1107452,4517,1078743
5952,03/24/2021,Kerala,India,1109908,4527,1080803
5953,03/25/2021,Kerala,India,1111897,4539,1082668
5954,03/26/2021,Kerala,India,1113722,4553,1084585
5955,03/27/2021,Kerala,India,1115777,4567,1086669
5956,03/28/2021,Kerala,India,1117993,4579,1088522
5957,03/29/2021,Kerala,India,1119542,4590,1090419
5958,03/30/2021,Kerala,India,1121931,4606,1092365
5959,03/31/2021,Kerala,India,1124584,4621,1094404
5960,04/01/2021,Kerala,India,1127382,4632,1096239
5961,04/02/2021,Kerala,India,1129890,4646,1098526
5962,04/03/2021,Kerala,India,1132431,4658,1100186
5963,04/04/2021,Kerala,India,1135233,4668,1102359
5964,04/05/2021,Kerala,India,1137590,4680,1104225
5965,04/06/2021,Kerala,India,1141092,4694,1106123
5966,04/07/2021,Kerala,India,1144594,4710,1108078
5967,04/08/2021,Kerala,India,1148947,4728,1110283
5968,04/09/2021,Kerala,India,1154010,4750,1112758
5969,04/10/2021,Kerala,India,1160204,4767,1115342
5970,04/11/2021,Kerala,India,1167190,4783,1117700
5971,04/12/2021,Kerala,India,1172882,4794,1120174
5972,04/13/2021,Kerala,India,1180397,4814,1123133
5973,04/14/2021,Kerala,India,1189175,4836,1125775
5974,04/15/2021,Kerala,India,1197301,4856,1128475
5975,04/16/2021,Kerala,India,1207332,4877,1132267
5976,04/17/2021,Kerala,India,1221167,4904,1135921
5977,04/18/2021,Kerala,India,1239424,4929,1140486
5978,04/19/2021,Kerala,India,1253068,4950,1144791
5979,04/20/2021,Kerala,India,1272645,4978,1148671
5980,04/21/2021,Kerala,India,1295059,5000,1154102
5981,04/22/2021,Kerala,India,1322054,5028,1160472
5982,04/23/2021,Kerala,India,1350501,5055,1166135
5983,04/24/2021,Kerala,India,1377186,5080,1173202
5984,04/25/2021,Kerala,India,1405655,5110,1181324
5985,04/26/2021,Kerala,India,1427545,5138,1189267
5986,04/27/2021,Kerala,India,1460364,5170,1207680
5987,04/28/2021,Kerala,India,1495377,5211,1223185
5988,04/29/2021,Kerala,India,1533984,5259,1244301
5989,04/30/2021,Kerala,India,1571183,5308,1261801
5990,05/01/2021,Kerala,India,1606819,5356,1277294
5991,05/02/2021,Kerala,India,1638778,5405,1293590
5992,05/03/2021,Kerala,India,1664789,5450,1313109
5993,05/04/2021,Kerala,India,1701979,5507,1339257
5994,05/05/2021,Kerala,India,1743932,5565,1362363
5995,05/06/2021,Kerala,India,1786396,5628,1389515
5996,05/07/2021,Kerala,India,1824856,5682,1416177
5997,05/08/2021,Kerala,India,1866827,5746,1443633
5998,05/09/2021,Kerala,India,1902628,5814,1472951
5999,05/10/2021,Kerala,India,1930115,5879,1504160
6000,05/11/2021,Kerala,India,1967405,5958,1537138
6001,05/12/2021,Kerala,India,2010934,6053,1571738
6002,05/13/2021,Kerala,India,2050889,6150,1605471
6003,05/14/2021,Kerala,India,2085583,6243,1636790
6004,05/15/2021,Kerala,India,2118263,6339,1666232
6005,05/16/2021,Kerala,India,2147967,6428,1700528
6006,05/17/2021,Kerala,India,2169369,6515,1800179
6007,05/18/2021,Kerala,India,2200706,6612,1846105
6008,05/19/2021,Kerala,India,2233468,6724,1894518
6009,05/20/2021,Kerala,India,2263959,6852,1938887
6010,05/21/2021,Kerala,India,2293632,6994,1979919
6011,05/22/2021,Kerala,India,2322146,7170,2025319
6012,05/23/2021,Kerala,India,2347966,7358,2062635
6013,05/24/2021,Kerala,India,2365787,7554,2098674
6014,05/25/2021,Kerala,India,2395590,7731,2132071
6015,05/26/2021,Kerala,India,2424388,7882,2167596
6016,05/27/2021,Kerala,India,2448554,8063,2198135
6017,05/28/2021,Kerala,India,2470872,8257,2224405
6018,05/29/2021,Kerala,India,2494385,8455,2252505
6019,06/10/2020,Ladakh,India,108,1,52
6020,06/11/2020,Ladakh,India,135,1,54
6021,06/12/2020,Ladakh,India,135,1,54
6022,06/13/2020,Ladakh,India,239,1,62
6023,06/14/2020,Ladakh,India,437,1,68
6024,06/15/2020,Ladakh,India,555,1,82
6025,06/16/2020,Ladakh,India,649,1,85
6026,06/17/2020,Ladakh,India,687,1,92
6027,06/18/2020,Ladakh,India,687,1,95
6028,06/19/2020,Ladakh,India,744,1,95
6029,06/20/2020,Ladakh,India,836,1,117
6030,06/21/2020,Ladakh,India,837,1,134
6031,06/22/2020,Ladakh,India,847,1,136
6032,06/23/2020,Ladakh,India,932,1,148
6033,06/24/2020,Ladakh,India,941,1,274
6034,06/25/2020,Ladakh,India,941,1,358
6035,06/26/2020,Ladakh,India,946,1,358
6036,06/27/2020,Ladakh,India,960,1,554
6037,06/28/2020,Ladakh,India,963,1,586
6038,06/29/2020,Ladakh,India,964,1,616
6039,06/30/2020,Ladakh,India,973,1,648
6040,07/01/2020,Ladakh,India,990,1,694
6041,07/02/2020,Ladakh,India,990,1,730
6042,07/03/2020,Ladakh,India,1001,1,777
6043,07/04/2020,Ladakh,India,1005,1,826
6044,07/05/2020,Ladakh,India,1005,1,826
6045,07/06/2020,Ladakh,India,1005,1,836
6046,07/07/2020,Ladakh,India,1041,1,836
6047,07/08/2020,Ladakh,India,1041,1,836
6048,07/09/2020,Ladakh,India,1055,1,915
